waveform	[0]	
t0	19/10/2022  14:13:44.914464	
delta t	0.000500	

time[0]	Y[0]
19/10/2022  14:13:45.117464	3.578919E+0
19/10/2022  14:13:45.117964	3.579241E+0
19/10/2022  14:13:45.118464	3.585037E+0
19/10/2022  14:13:45.118964	3.585520E+0
19/10/2022  14:13:45.119464	3.586325E+0
19/10/2022  14:13:45.119964	3.585520E+0
19/10/2022  14:13:45.120464	3.580690E+0
19/10/2022  14:13:45.120964	3.580529E+0
19/10/2022  14:13:45.121464	3.580690E+0
19/10/2022  14:13:45.121964	3.580529E+0
19/10/2022  14:13:45.122464	3.580046E+0
19/10/2022  14:13:45.122964	3.580690E+0
19/10/2022  14:13:45.123464	3.581012E+0
19/10/2022  14:13:45.123964	3.586325E+0
19/10/2022  14:13:45.124464	3.585359E+0
19/10/2022  14:13:45.124964	3.585520E+0
19/10/2022  14:13:45.125464	3.585842E+0
19/10/2022  14:13:45.125964	3.578597E+0
19/10/2022  14:13:45.126464	3.579402E+0
19/10/2022  14:13:45.126964	3.578758E+0
19/10/2022  14:13:45.127464	3.579080E+0
19/10/2022  14:13:45.127964	3.579402E+0
19/10/2022  14:13:45.128464	3.579563E+0
19/10/2022  14:13:45.128964	3.580207E+0
19/10/2022  14:13:45.129464	3.585681E+0
19/10/2022  14:13:45.129964	3.586647E+0
19/10/2022  14:13:45.130464	3.586969E+0
19/10/2022  14:13:45.130964	3.586969E+0
19/10/2022  14:13:45.131464	3.581656E+0
19/10/2022  14:13:45.131964	3.580368E+0
19/10/2022  14:13:45.132464	3.581012E+0
19/10/2022  14:13:45.132964	3.580851E+0
19/10/2022  14:13:45.133464	3.580046E+0
19/10/2022  14:13:45.133964	3.579241E+0
19/10/2022  14:13:45.134464	3.578758E+0
19/10/2022  14:13:45.134964	3.584876E+0
19/10/2022  14:13:45.135464	3.584876E+0
19/10/2022  14:13:45.135964	3.585198E+0
19/10/2022  14:13:45.136464	3.585037E+0
19/10/2022  14:13:45.136964	3.579402E+0
19/10/2022  14:13:45.137464	3.579563E+0
19/10/2022  14:13:45.137964	3.579402E+0
